"Old Ward Code","New ward code","Ward","Borough","Year","Life_Expectancy","Childhood_Obesity","Incapacity_Benefit","Unemployment","Crime","Deliberate_Fires","GCSE_points","Unauthorised_Absence","Dependent_children","Public_Transport_Access","Homes_with_access"
"00BBGW","E05000493","Wall End","Newham",2011,80.9845877011738,23.6686390532544,3.85365853658537,9.08611047701402,80.2687411598303,0.734936437060856,328.33,1.61,23.4831460674157,3.74191992583919,-1.13475576696748
"00BBGX","E05000494","West Ham","Newham",2011,79.7991406939601,25.3211009174312,4.73214285714286,10.6306192888531,94.8363145460682,0.765401793133828,321.83,1.43,31.6049382716049,4.65494331238028,6.05758544439285
"00BCFY","E05000495","Aldborough","Redbridge",2011,80.6380814682535,22.1579961464355,3.7037037037037,5.59473629588409,110.213136835433,0.477141930610972,350.23,1.04,15.375,2.61619892818724,6.83051215358204
"00BCFZ","E05000496","Barkingside","Redbridge",2011,84.926118284112,20.1474201474201,2.72727272727273,4.23038204511607,85.4609550261724,0.314494283620814,376.49,0.9,12.258064516129,3.29239227828765,-6.57080763132592
"00BCGA","E05000497","Bridge","Redbridge",2011,84.0170010287198,19.5876288659794,3.78205128205128,4.38560242179571,89.4610778443114,0.765335516374454,328.11,0.93,18.0701754385965,2.16437821645263,3.25706245548886
"00BCGB","E05000498","Chadwell","Redbridge",2011,80.1472504959702,23.1884057971014,3.20855614973262,6.74178506300553,84.4763976917983,0.208605864952734,347.63,0.8,21.9047619047619,2.47104991254564,-13.7239571499721
"00BCGC","E05000499","Church End","Redbridge",2011,82.5011863054014,13.8775510204082,2.02453987730061,3.01406446180526,107.356525592732,0.51651507756706,364.77,0.54,9,2.82427132827467,-8.17233399272752
"00BCGD","E05000500","Clayhall","Redbridge",2011,84.6117685263424,21.7054263565891,2.41176470588235,4.22239815479161,72.5200725200725,0.299483303540128,380.9,0.92,9.30555555555556,2.32928432756095,4.70908725054179
"00BCGE","E05000501","Clementswood","Redbridge",2011,80.5092877417782,20.5821205821206,3.74358974358974,8.43586205904274,147.45277618775,1.2167300490786,336.68,1.16,26.304347826087,3.43143821560571,-14.4592068580901
"00BCGF","E05000502","Cranbrook","Redbridge",2011,79.9818105666789,21.8181818181818,3.48837209302326,5.0239280715767,102.648366518461,0.543000957653049,352.92,1.31,14.6031746031746,3.75997595866522,6.70027204565936
"00BCGG","E05000503","Fairlop","Redbridge",2011,81.2904898747395,23.2758620689655,3.75,5.37237027498032,98.078197481776,1.80533538618411,341.4,0.9,17.96875,2.88391426846749,8.13935921468222
"00BCGH","E05000504","Fullwell","Redbridge",2011,83.0538777639669,25.2653927813163,4.08536585365854,5.95812372543577,93.8840666467126,1.84297060674276,346.4,0.81,21.0294117647059,2.34016547702713,4.10773214441041
"00BCGJ","E05000505","Goodmayes","Redbridge",2011,80.6750490626118,23.8329238329238,4.46927374301676,8.00953281024337,108.307453416149,0.758561944711692,332.44,1.27,24.5945945945946,3.63347923764845,-10.3467832977306
"00BCGK","E05000506","Hainault","Redbridge",2011,80.9575271128878,23.9819004524887,7.07317073170732,7.48127903377437,95.9454736106257,2.60220771933036,316.88,1.63,26.9014084507042,2.45119514028227,9.40033082069558
"00BCGL","E05000507","Loxford","Redbridge",2011,77.2025339487003,23.963133640553,4.15094339622642,10.0569050150469,118.914173813222,0.898843634136584,333.33,1.66,33.0275229357798,3.36969144282929,-0.515659197340467
"00BCGM","E05000508","Mayfield","Redbridge",2011,81.0746610048979,26.4270613107822,3.10734463276836,6.71589893239939,93.5946462715105,0.362552883829619,331.86,1.36,18.7341772151899,2.71218397096648,-1.86811435701999
"00BCGN","E05000509","Monkhams","Redbridge",2011,82.5985804653504,17.4358974358974,2.06106870229008,2.03898329987273,69.5539602212546,0.285366898544534,376.9,0.54,4.77272727272727,2.61816729781925,1.76778757953667
"00BCGP","E05000510","Newbury","Redbridge",2011,83.0281028405648,22.0779220779221,3.33333333333333,6.63548132710482,84.4001190830604,0.532355695101038,364.9,1.03,17.9411764705882,3.15397463897889,-4.84542275825229
"00BCGQ","E05000511","Roding","Redbridge",2011,82.4021105374358,19.3029490616622,2.69938650306748,4.86506661592321,91.6466689521198,0.658495254429565,343.45,1.14,16.25,2.3906807504271,5.39622297439691
"00BCGR","E05000512","Seven Kings","Redbridge",2011,79.8261309139909,24.1308793456033,4.01960784313725,7.6893321180404,86.6439894743598,0.457633357874306,348.92,1.1,22.2988505747126,3.08803390062383,-0.0201827391421121
"00BCGS","E05000513","Snaresbrook","Redbridge",2011,82.4389811563101,18.8235294117647,2.75,2.92645890528745,87.2446162341248,0.751983265899148,343.27,0.76,8.6046511627907,3.69850468566871,-2.87732697162589
"00BCGT","E05000514","Valentines","Redbridge",2011,81.4968146160134,21.2713936430318,4.21875,8.11728824997963,143.718441480142,0.772145483323714,360.14,1.01,19.125,4.37313383490621,-6.48404489892157
"00BCGU","E05000515","Wanstead","Redbridge",2011,81.9426520644573,21.3592233009709,2.85714285714286,3.52543697250092,139.714704706039,1.46003623791415,358.52,0.76,10,2.4698656852922,12.1711228816975
"00BDFW","E05000516","Barnes","Richmond upon Thames",2011,85.5717910000391,19.8412698412698,2.38805970149254,1.68565422921743,77.8139703221136,0.193665404408195,335.26,1.24,7.95918367346939,3.24450199311265,11.1488381813674
"00BDFX","E05000517","East Sheen","Richmond upon Thames",2011,85.8639900205183,7.51173708920188,1.45038167938931,1.27005222417002,73.5172250503137,0.192748357170468,374.25,0.7,3.20754716981132,2.52873826497252,14.8029222799615
"00BDFY","E05000518","Fulwell and Hampton Hill","Richmond upon Thames",2011,82.2583013690691,5.90405904059041,2.37037037037037,1.70498731928439,42.7087749046206,0.196876912446945,379.7,0.59,6.12244897959184,2.9547442694417,-1.0003008840588
"00BDFZ","E05000519","Ham, Petersham and Richmond Riverside","Richmond upon Thames",2011,82.8132036595769,14.2857142857143,3.15789473684211,3.04364823384603,78.4428337619827,1.93327517689251,337.08,1.04,14,2.05933909820859,17.5074761845103
"00BDGA","E05000520","Hampton","Richmond upon Thames",2011,82.8801344300317,11.0344827586207,2.30769230769231,1.95634402091155,64.0787315472936,0.499389083625438,378.94,0.58,8.47826086956522,2.55689962798139,16.0985902359411
"00BDGB","E05000521","Hampton North","Richmond upon Thames",2011,84.0581309817968,15.9763313609467,4.50819672131148,2.72410467452322,87.7120397186595,0.424962181740705,326,1.1,18.1395348837209,2.15743307087258,2.1388512403204
"00BDGC","E05000522","Hampton Wick","Richmond upon Thames",2011,83.4415553054525,9.765625,3.01470588235294,1.87313385139262,71.1367459745254,0.683001663242344,365.72,0.83,6.45833333333333,2.53531613009646,7.45863180542869
"00BDGD","E05000523","Heathfield","Richmond upon Thames",2011,81.7804862785965,13.915857605178,3.80597014925373,3.95826477032011,85.0565205403915,0.967012508484437,343.66,1.63,18.6,1.98819826266693,1.69238536293188
"00BDGE","E05000524","Kew","Richmond upon Thames",2011,85.0584685073613,10.2564102564103,1.78807947019868,1.84585073006415,70.2012763868434,0.174410633088493,365.3,0.83,7.16981132075472,3.10593117466662,10.1539265315316
"00BDGF","E05000525","Mortlake and Barnes Common","Richmond upon Thames",2011,82.8127381563438,8.60215053763441,2.81879194630872,2.20584444728302,75.0605326876513,0.456671856397106,350.48,1.06,10.2083333333333,3.14355026917676,5.38385379288977
"00BDGG","E05000526","North Richmond","Richmond upon Thames",2011,84.5381238675186,12.3152709359606,2.75862068965517,2.41705818965707,90.1006318745612,0.468250539956803,351.26,0.82,7.77777777777778,4.35604447957689,6.6293376440539
"00BDGH","E05000527","St Margarets and North Twickenham","Richmond upon Thames",2011,84.7253939941304,10.0371747211896,1.49350649350649,1.45493193438223,65.4655912852205,0.624862155388471,377.26,0.77,4.54545454545455,3.01996505619406,2.62084207927706
"00BDGJ","E05000528","South Richmond","Richmond upon Thames",2011,84.2695326520566,5.69105691056911,1.85430463576159,1.7901120435086,89.0001300221038,0.0921700554528651,348,0.91,4.04761904761905,4.08285106617959,5.91631955606432
"00BDGK","E05000529","South Twickenham","Richmond upon Thames",2011,83.5487691445648,6.18556701030928,1.67832167832168,1.81564320822634,47.808764940239,0.0998578151597076,385.67,0.47,3.33333333333333,3.44897411386709,0.119277183171886
"00BDGL","E05000530","Teddington","Richmond upon Thames",2011,82.8977874132511,7.88381742738589,2.07142857142857,1.69501026090884,49.517789123916,0.38616844143272,384.12,0.48,5.55555555555556,3.02763943619921,7.8829996001957
"00BDGM","E05000531","Twickenham Riverside","Richmond upon Thames",2011,82.3783760896834,7.89473684210526,1.63265306122449,1.71203673640142,66.7966432143765,0.383716814159292,379.14,0.88,5.25,4.22681656686501,4.11401639524695
"00BDGN","E05000532","West Twickenham","Richmond upon Thames",2011,83.616612385718,14.0127388535032,2.42857142857143,2.24845847550706,70.7347106307292,0,351.24,0.95,10,2.68668385380734,8.12333557012027
"00BDGP","E05000533","Whitton","Richmond upon Thames",2011,83.0295950377603,13.758389261745,2.46031746031746,2.63730744634391,82.4847250509165,0.306792452830189,371.63,0.95,10.6666666666667,2.35260558034307,-2.78328625187462
"00BEGC","E05000534","Brunswick Park","Southwark",2011,79.0532029804328,23.0031948881789,5.28497409326425,11.1189771902514,104.04984423676,1.21275918511281,345.33,1.26,28.0327868852459,3.95689471503051,-10.1809584716282
"00BEGD","E05000535","Camberwell Green","Southwark",2011,75.8074206963819,26.161369193154,6.27906976744186,11.4226659686743,137.57251563324,0.465000609253313,342.67,1.2,29.1891891891892,5.61384981471457,-6.96465690624168
"00BEGE","E05000536","Cathedrals","Southwark",2011,80.7867291579625,29.9595141700405,4.95901639344262,7.14207863568385,53.0148774579017,1.20299850697816,339.81,1.56,30.2325581395349,7.67015894271038,-13.0389463379553
"00BEGF","E05000537","Chaucer","Southwark",2011,82.5163907872316,33.134328358209,3.37448559670782,6.59123332160672,94.8454558017412,0.986845032984179,348.58,1.36,28.5454545454545,6.49346101414768,-12.0665762127001
"00BEGG","E05000538","College","Southwark",2011,84.2740169277769,20.4166666666667,4.84472049689441,6.33752033203694,123.207227555054,0.507224311230405,329.19,1.46,24.2105263157895,3.24235114266327,2.20743759449954
"00BEGH","E05000539","East Dulwich","Southwark",2011,81.1248680371717,14.8760330578512,3.9010989010989,4.78089796904499,93.5966213902523,0.0810450120966041,342.73,1.19,14.375,4.08025585716161,-10.0513975620688
"00BEGJ","E05000540","East Walworth","Southwark",2011,77.6407028328608,24.3093922651934,5.97633136094675,7.89207186198655,228.395061728395,1.90085861979144,316.65,1.45,31.5686274509804,5.57568958526069,-2.2371099946037
"00BEGK","E05000541","Faraday","Southwark",2011,81.1014987387343,29.6037296037296,5.08379888268156,11.5294868440438,151.418932327843,3.42210811884566,333.76,1.37,31.8840579710145,4.40617361138877,0.236389473932854
"00BEGL","E05000542","Grange","Southwark",2011,77.8998339229488,24.187725631769,4.83606557377049,6.62506468476293,92.9398652904977,0.715018326680435,332.97,1.21,34.0384615384615,4.76556942615793,-14.994874257774
"00BEGM","E05000543","Livesey","Southwark",2011,79.8929288652822,27.4298056155508,6.282722513089,13.3755270581391,140.491369926916,1.20146118612205,330.75,1.8,36.6666666666667,4.15630895917895,-12.2309330683867
"00BEGN","E05000544","Newington","Southwark",2011,79.1327630742235,24.6612466124661,5.80952380952381,9.47954898790343,142.819030680302,0.706391902972735,343.41,1.34,32.4137931034483,5.87751836499628,-7.2789487874461
"00BEGP","E05000545","Nunhead","Southwark",2011,76.4789400786063,25.4901960784314,7.38461538461539,11.0881333816383,125.233450923428,0.513207720873407,345.83,1.49,31.9354838709677,4.42142094897519,-8.72461708672997
"00BEGQ","E05000546","Peckham","Southwark",2011,77.1284480439894,26.4069264069264,5.5609756097561,14.4169841224179,143.118945806789,0.949713200855409,339.18,1.13,32.7058823529412,4.13162967549045,-8.73838449402822
"00BEGR","E05000547","Peckham Rye","Southwark",2011,81.0703662275451,21.9269102990033,4.22680412371134,5.71899231281799,99.0627595207023,0.812554485461225,358.01,1.26,21.2698412698413,3.39740539732113,5.34105698105889
"00BEGS","E05000548","Riverside","Southwark",2011,79.6121316545738,38.1443298969072,3.54700854700855,5.22435647718873,57.5846873394793,1.31845422423926,342.17,1.57,31.3953488372093,4.55061009355659,-8.31411798272365
"00BEGT","E05000549","Rotherhithe","Southwark",2011,79.7565945944193,29.5384615384615,4.23076923076923,5.24407538299208,144.151088841781,0.94456979717306,326.22,1.49,34,4.80350611042658,4.79438136681247
"00BEGU","E05000550","South Bermondsey","Southwark",2011,79.9760311786772,29.1316526610644,5.4,7.92420306940274,133.24648739183,1.95653128005377,335.73,1.33,32.089552238806,3.64281512961692,-9.50206352561403
"00BEGW","E05000551","South Camberwell","Southwark",2011,82.3959308408804,26.7692307692308,3.83783783783784,6.23364763765421,105.64281559046,0.237205383017402,340.82,1.42,23.0508474576271,4.29068343036029,-12.3592192268026
"00BEGX","E05000552","Surrey Docks","Southwark",2011,80.0413046324515,27.4111675126904,2.71493212669683,3.42643653329008,133.365257991141,0.743249418714,294.27,1.34,22.6315789473684,2.67750846207243,-4.82944371076257
"00BEGY","E05000553","The Lane","Southwark",2011,79.6037798908364,23.3236151603499,5.36036036036036,9.39257160758935,169.473443572354,0.449077363205641,331.35,1.35,28.7323943661972,5.63569961328687,-5.57834018367066
"00BEGZ","E05000554","Village","Southwark",2011,82.9745542491251,12.0171673819742,2.33128834355828,2.83752573854867,104.516806722689,0.241547071611577,375.52,0.39,6.91176470588235,3.74439584530388,0.689226972563008
"00BFGC","E05000555","Beddington North","Sutton",2011,82.2937396547872,22.5146198830409,2.40875912408759,3.02543374717066,55.5193217022664,0.675628571641764,358.65,0.93,10.5769230769231,2.6415037123062,9.594555236439
"00BFGD","E05000556","Beddington South","Sutton",2011,80.9761347019901,23.4957020057307,5.10948905109489,6.37749680398715,82.4555030875409,1.39918606350459,349.36,1.41,26.140350877193,2.01596554967844,2.39300064712958
"00BFGE","E05000557","Belmont","Sutton",2011,82.7788118266459,15.9362549800797,3.15789473684211,2.82352532024146,32.5263943692012,0.396101850833425,381.15,0.63,10.2325581395349,2.14331711526909,-12.3275928664587
"00BFGF","E05000558","Carshalton Central","Sutton",2011,82.704110917699,13.3093525179856,2.51851851851852,3.13157655219279,78.8253477588872,0.594685436374278,370.6,0.64,9.34782608695652,3.10136563440436,-1.3706515651472
"00BFGG","E05000559","Carshalton South and Clockhouse","Sutton",2011,82.5211418227419,16.4983164983165,2.41935483870968,2.61599998394321,53.1421341206242,1.12661722513939,370.31,0.77,10.6,1.95857248836607,7.09062026780658
"00BFGH","E05000560","Cheam","Sutton",2011,82.5823824423886,13.5761589403974,1.84,1.85156331823544,50.318611294221,0.386974370167648,381.74,0.59,5.71428571428571,2.04596983374395,-4.07717468692661
"00BFGJ","E05000561","Nonsuch","Sutton",2011,85.3174372241225,14.9171270718232,1.53284671532847,2.09750465328899,67.3438675696012,0.46753493529441,379.84,0.56,5.91836734693878,2.19068183809765,-1.65161981588544
"00BFGK","E05000562","St Helier","Sutton",2011,79.3857697544679,24.384236453202,5.09554140127389,6.77598703629166,70.442930153322,0.91598345821652,325.65,1.5,26.4285714285714,2.85399540512134,0.941558007933937
"00BFGL","E05000563","Stonecot","Sutton",2011,81.4394215450105,15.7635467980296,2.21428571428571,2.73612084967995,66.9441141498216,0.27866164561993,365.51,0.57,8.51851851851852,2.42291887245234,-2.08011977511011
"00BFGM","E05000564","Sutton Central","Sutton",2011,80.1812116755805,21.3114754098361,4.41558441558442,4.39358509934376,114.561027837259,1.17666715553683,354.14,1.23,20.2040816326531,4.20294285311708,-11.6948230642737
"00BFGN","E05000565","Sutton North","Sutton",2011,81.6714116876712,17.7049180327869,2.34848484848485,3.68106498242732,66.3576158940397,1.34525445582906,357.92,0.89,13.7254901960784,3.07611667183722,-7.0676740171396
"00BFGP","E05000566","Sutton South","Sutton",2011,80.4698990362434,18.8571428571429,3.46153846153846,3.17011852141007,51.5412454761013,0.207314897237955,377.98,0.88,13.3333333333333,3.27654410639524,-18.4802808024044
"00BFGQ","E05000567","Sutton West","Sutton",2011,81.2139465585729,15.5555555555556,2.22222222222222,2.29617336536665,57.12319339298,0.472194309649565,374.51,0.73,8.88888888888889,3.38604608602396,-0.432722610070122
"00BFGR","E05000568","The Wrythe","Sutton",2011,80.5534280032616,17.1339563862928,2.7007299270073,3.78516172187619,81.6632583503749,1.37066908295876,348.14,1.03,14.4897959183673,2.47017397209737,-5.46192060838352
"00BFGS","E05000569","Wallington North","Sutton",2011,81.735688473779,15.8450704225352,3.58620689655172,3.2382081288459,78.0444891290688,0.467139835349091,372.75,0.66,13.5294117647059,3.33036779762321,-2.45297527992986
"00BFGT","E05000570","Wallington South","Sutton",2011,81.5911384956563,17.8423236514523,4.09090909090909,3.87500981750475,78.0296425457716,1.17059746975713,381.84,0.88,16.2222222222222,3.19536902179521,-6.06383226427857
"00BFGU","E05000571","Wandle Valley","Sutton",2011,79.5634485764419,21.4975845410628,4.74358974358974,6.39027837728991,88.8127853881278,0.941108025987033,339.84,1.49,27.0149253731343,2.22776608528586,6.90547002581868
"00BFGW","E05000572","Worcester Park","Sutton",2011,82.9875487775733,16.6180758017493,1.88311688311688,2.45631500496508,55.2057566899033,0.51223055304688,374.8,0.81,12.1052631578947,2.27383635333877,-0.656471249357069
"00BGFW","E05000573","Bethnal Green North","Tower Hamlets",2011,77.2693780556172,27.020202020202,5.38834951456311,12.210485925918,127.182840283869,1.74095593071695,336.19,1.19,41.3333333333333,6.04532215400539,3.27915361120192
"00BGFX","E05000574","Bethnal Green South","Tower Hamlets",2011,78.6174350322352,25.9351620947631,5.42056074766355,10.6181003312232,160.168763184624,2.59246170408019,326.66,1.28,40.7352941176471,6.69816764705265,5.80028009703377
"00BGFY","E05000575","Blackwall and Cubitt Town","Tower Hamlets",2011,80.4883052755113,25.3298153034301,3.50819672131148,4.48073029724234,60.5751580664899,1.73408997482144,320.26,1.36,41.7721518987342,3.53434860920742,3.02143211856483
"00BGFZ","E05000576","Bow East","Tower Hamlets",2011,77.6021098898998,28.2352941176471,5.22321428571429,10.165436399961,119.123841617523,3.15610834855558,330.79,1.6,46.5,3.66905966807309,2.77022355383682
"00BGGA","E05000577","Bow West","Tower Hamlets",2011,79.6584835735381,22.5519287833828,4.78947368421053,8.7279295315957,167.137666532095,3.06843650977664,335.43,1.42,33.5087719298246,5.37434728786764,6.28339992153319
"00BGGB","E05000578","Bromley-by-Bow","Tower Hamlets",2011,80.2235341814458,26.5734265734266,5.88832487309645,13.9567114925899,88.7301221479604,2.53624395718232,340.28,1.16,41.3333333333333,4.30947177819696,-1.06695954369636
"00BGGC","E05000579","East India and Lansbury","Tower Hamlets",2011,77.4070007727965,29.8561151079137,7.17948717948718,17.7094268355625,110.364015766288,2.7387484016421,325.43,1.15,43.75,3.38074382977323,0.788367791675995
"00BGGD","E05000580","Limehouse","Tower Hamlets",2011,77.193252553026,26.5182186234818,5.10822510822511,9.79428336267628,95.1883625512868,2.98029525835106,324.22,1.14,41.6867469879518,4.47259050511457,3.43309983050598
"00BGGE","E05000581","Mile End and Globe Town","Tower Hamlets",2011,77.4742738880769,25.9953161592506,4.31718061674009,8.16291123564901,86.95130726793,1.17617676102699,342.64,1.12,36.3013698630137,5.51153258859593,-0.990082389410403
"00BGGF","E05000582","Mile End East","Tower Hamlets",2011,78.5159427314164,24.5508982035928,5.10526315789474,12.5997647274172,122.233316691629,3.93932997603714,341.89,1.37,40.6756756756757,5.29332498631591,2.6736771537781
"00BGGG","E05000583","Millwall","Tower Hamlets",2011,82.6089903961684,22.4924012158055,2.32804232804233,4.33136541746654,16.1279340924952,0.730963546179172,333.86,1.64,28.433734939759,3.39717640680806,-4.62797280419506
"00BGGH","E05000584","St Dunstan's and Stepney Green","Tower Hamlets",2011,77.3378656829124,26.517571884984,5.45045045045045,14.0693411267081,96.6389644774583,2.87291769306565,352.14,1.28,39.2307692307692,5.00980522962147,5.85200232759174
"00BGGJ","E05000585","St Katharine's and Wapping","Tower Hamlets",2011,81.0791808535638,24.8618784530387,3.41584158415842,3.97351333166816,60.9687770590333,0.479846507130771,349.5,1.15,28.974358974359,3.78203188037257,-2.0541794936909
"00BGGK","E05000586","Shadwell","Tower Hamlets",2011,78.9524119863456,24.4399185336049,4.74654377880184,10.7320268890825,98.6477680026067,2.49618630046327,342.8,1.04,37.8481012658228,5.10104354420144,-3.87007395105746
"00BGGL","E05000587","Spitalfields and Banglatown","Tower Hamlets",2011,78.6151795463359,23.6363636363636,4.31137724550898,13.6788484035086,103.39800770539,1.06146096636205,346.77,1.18,36,6.42468960531965,-13.6818267950559
"00BGGM","E05000588","Weavers","Tower Hamlets",2011,78.1792390285994,24.3161094224924,5.59405940594059,11.0206244845018,235.892268230121,0.977079547175526,338.11,1.14,43.0188679245283,5.14658364852484,6.42690213416917
"00BGGN","E05000589","Whitechapel","Tower Hamlets",2011,77.8964676887755,25.4794520547945,3.71794871794872,8.90568333722206,78.1583336565688,1.93677247342215,349.13,1.04,37.5438596491228,6.26095697775593,-9.23394631134041
"00BHFX","E05000590","Cann Hall","Waltham Forest",2011,78.4236416759192,22.5396825396825,4.19191919191919,10.3324392976875,103.833090732654,1.22509003026928,311.35,2.26,28.8571428571429,2.88738317241216,0.682001314680143
"00BHFY","E05000591","Cathall","Waltham Forest",2011,79.4583681782354,21.1267605633803,5.08196721311475,12.4964586266272,102.223594811612,0.704701972900288,330.53,2.08,30.15625,4.57091521117525,4.18121504574612
"00BHFZ","E05000592","Chapel End","Waltham Forest",2011,82.9143501045555,22.1686746987952,2.76041666666667,7.58461633423471,96.7690970850778,0.847149894063482,326.8,1.35,22.2784810126582,2.8879472765149,5.33805162373361
"00BHGA","E05000593","Chingford Green","Waltham Forest",2011,81.895769005823,19.6363636363636,3.36,4.68651870896156,86.307815907265,1.45000405946561,355.82,0.99,20.6818181818182,2.7379322591416,8.2002769931321
"00BHGB","E05000594","Endlebury","Waltham Forest",2011,84.4366263577786,18.2119205298013,3.7410071942446,4.62330742351988,79.6681590729523,0.648731545933888,335.14,1.22,18.6274509803922,2.29126241557337,3.21888797610986
"00BHGC","E05000595","Forest","Waltham Forest",2011,80.7657833333717,18.3431952662722,3.92265193370166,7.48910214409922,102.642276422764,2.44482483174138,336.81,1.25,18.5245901639344,4.13178188360909,6.59040628543707
"00BHGD","E05000596","Grove Green","Waltham Forest",2011,81.8251588870926,15.0877192982456,2.30414746543779,8.19873191091717,89.1894640496288,0.340459046830155,330.9,1.4,17.2307692307692,4.23493816573617,-5.12111452575189
"00BHGE","E05000597","Hale End and Highams Park","Waltham Forest",2011,83.4135292127834,14.3920595533499,3.66666666666667,6.56890059673571,87.4557355939478,0.525449291403708,350.14,0.92,21.1111111111111,2.38144194381791,4.95668342198943
"00BHGF","E05000598","Hatch Lane","Waltham Forest",2011,80.4004366452434,20.3342618384401,5.28169014084507,7.20108712386402,97.1100971100971,1.25897802276553,347.42,1.27,25.7407407407407,2.41361687587037,3.30144903736169
"00BHGG","E05000599","High Street","Waltham Forest",2011,82.0931449569731,24.4299674267101,3.52657004830918,8.35801102056323,229.653842930182,1.5486006404469,339.61,1.31,27.03125,4.20972879202707,18.3085339902452
"00BHGH","E05000600","Higham Hill","Waltham Forest",2011,79.2998193457697,24.8898678414097,5.05555555555556,10.6682805393914,84.5408627970523,0.979791283292384,319.77,1.38,33.0263157894737,2.60291340304353,10.9290522566927
"00BHGJ","E05000601","Hoe Street","Waltham Forest",2011,79.0848546458644,24.4252873563218,4.38775510204082,12.3854551787413,128.7932251235,0.42887267854292,337.1,1.54,23.6764705882353,5.06436380104257,0.678733729804071
"00BHGK","E05000602","Larkswood","Waltham Forest",2011,82.1647450973931,24.9122807017544,4.25675675675676,6.38090364460378,114.051094890511,0.613997485037543,350.83,1.25,24.4642857142857,2.75813751120779,8.53736502940132
"00BHGL","E05000603","Lea Bridge","Waltham Forest",2011,76.870287763118,22.4096385542169,4.01869158878505,12.5331466449326,117.296222664016,1.64984572672576,331.49,1.65,27.5862068965517,3.60841575339369,12.3745260828865
"00BHGM","E05000604","Leyton","Waltham Forest",2011,80.3531651717173,20.0488997555012,5.23076923076923,11.9481288782537,113.92219947353,2.03313386459842,317.21,1.92,30.625,3.79396814082125,8.25330834389044
"00BHGN","E05000605","Leytonstone","Waltham Forest",2011,79.3531061103551,18.1818181818182,3.80710659898477,6.89626460716455,128.650577519016,1.5442391241269,345.39,1.33,18.8461538461538,4.8923107418455,-2.96085433364342
"00BHGP","E05000606","Markhouse","Waltham Forest",2011,79.9448842757449,20.9638554216867,4.23280423280423,12.5406365838284,114.986837156826,1.67728762331878,336.26,1.7,27.1621621621622,4.02501341996772,7.80971768592092
"00BHGQ","E05000607","Valley","Waltham Forest",2011,81.2909303386839,20.1612903225806,4.43708609271523,8.2931840903819,158.032128514056,0.695150495617978,336.52,1.35,25.7627118644068,2.41065168773884,-0.412058709397417
"00BHGR","E05000608","William Morris","Waltham Forest",2011,79.4898004493477,21.4285714285714,3.60215053763441,8.85777296377752,95.6221198156682,0.449655339806248,342.73,1.03,28.9855072463768,3.32733046314942,-0.0879842265691675
"00BHGS","E05000609","Wood Street","Waltham Forest",2011,79.5316085687072,17.5,5.02762430939227,9.34899638253132,99.7278553243789,0.520712858159083,331.21,1.28,26.1643835616438,3.51489858328749,1.71981483597207
"00BJFZ","E05000610","Balham","Wandsworth",2011,83.5865337005059,7.48299319727891,2.30088495575221,2.42163668122379,141.784037558685,0.270546758126179,358.45,0.82,8.23529411764706,4.63957623733776,-6.92203673787791
"00BJGA","E05000611","Bedford","Wandsworth",2011,82.5671982494208,15.4545454545455,3.30396475770925,3.18072546376241,119.300437226733,0.136906868923474,342.16,1,16.530612244898,4.15371544329408,2.4750043641099
"00BJGB","E05000612","Earlsfield","Wandsworth",2011,81.0638002187522,17.7865612648221,3.09917355371901,3.28662627901578,84.1496336290012,0.387509894075538,343.73,0.84,22.3214285714286,3.63597380190252,1.26634190181804
"00BJGC","E05000613","East Putney","Wandsworth",2011,83.0393936000781,16.3398692810458,2.01754385964912,2.14421281201583,73.5322800858202,0.332082548022839,338.57,0.95,14.4444444444444,4.2955227906415,-7.13706477186374
"00BJGD","E05000614","Fairfield","Wandsworth",2011,80.7513588797869,18.5393258426966,2.5,2.97310451478368,101.089761973043,0.136550852977461,350.7,1.03,16.1904761904762,5.22472833609703,-6.49333215305771
"00BJGE","E05000615","Furzedown","Wandsworth",2011,81.4706545891085,17.0132325141777,3.7914691943128,6.54788476304219,76.373422420193,0,356,0.84,24.25,3.05126921904944,-4.77428854381358
"00BJGF","E05000616","Graveney","Wandsworth",2011,82.2755968089747,23.9010989010989,3.58744394618834,5.24387720127114,138.645418326693,0.262589500534233,334.77,0.97,27.1428571428571,5.24346649100879,-9.4138189547321
"00BJGG","E05000617","Latchmere","Wandsworth",2011,78.6711234400219,25.8907363420428,5.42600896860987,8.31042716058312,121.615156444359,0.97445188886556,338.86,1.14,38.0882352941176,5.32457647213255,-1.58374641247212
"00BJGH","E05000618","Nightingale","Wandsworth",2011,78.1785703816358,15,2.78538812785388,2.76945295957436,94.709403359722,0.271873780851507,354.88,0.95,10.3703703703704,5.26960580011716,-7.54194603431225
"00BJGJ","E05000619","Northcote","Wandsworth",2011,82.9244337261239,16.4772727272727,1.91111111111111,2.47914255823552,146.439493228484,0,356.34,0.83,5.16129032258065,4.89428646179558,-0.441574481765451
"00BJGK","E05000620","Queenstown","Wandsworth",2011,80.2063186923014,28.5234899328859,3.6078431372549,5.13748151744038,78.7484805242852,1.22185880506989,323.06,1.49,31.6666666666667,4.31855988899846,2.45230362559339
"00BJGL","E05000621","Roehampton","Wandsworth",2011,79.0768602317944,22.6315789473684,5.96491228070175,9.29545554655595,88.0963789444863,0.494772530265221,336.28,1.6,31.6216216216216,2.93072969452128,10.3393006534617
